date,node,country,transport,version,lower,upper,clients,frac
2017-10-05,relay,fr,,,72560,140389,107058,76
2017-10-05,relay,ga,,,76,274,132,76
2017-10-05,relay,gb,,,52765,102514,93936,76
2017-10-05,relay,gd,,,26,135,74,76
2017-10-05,relay,ge,,,585,1427,939,76
2017-10-05,relay,gf,,,100,333,177,76
2017-10-05,relay,gg,,,29,144,87,76
2017-10-05,relay,gh,,,734,1743,1172,76
2017-10-05,relay,gi,,,14,97,45,76
2017-10-05,relay,gl,,,8,75,35,76
2017-10-05,relay,gm,,,14,94,53,76
2017-10-05,relay,gn,,,28,140,70,76
2017-10-05,relay,gp,,,184,537,323,76
2017-10-05,relay,gq,,,30,146,78,76
2017-10-05,relay,gr,,,4046,8450,5925,76
2017-10-05,relay,gt,,,494,1229,839,76
2017-10-05,relay,gu,,,63,239,118,76
2017-10-05,relay,gw,,,0,29,11,76
2017-10-05,relay,gy,,,64,243,125,76
2017-10-05,relay,hk,,,9501,19173,13009,76
2017-10-05,relay,hn,,,298,800,460,76
2017-10-05,relay,hr,,,1660,3660,2523,76
2017-10-05,relay,ht,,,137,425,243,76
2017-10-05,relay,hu,,,3451,7268,5192,76
2017-10-05,relay,id,,,25981,51086,40490,76
2017-10-05,relay,ie,,,6611,13515,10471,76
2017-10-05,relay,il,,,6652,13596,9681,76
2017-10-05,relay,im,,,87,302,183,76
2017-10-05,relay,in,,,22006,43419,33820,76
2017-10-05,relay,io,,,,,0,76
2017-10-05,relay,iq,,,995,2293,1475,76
2017-10-05,relay,ir,,,4064,8487,6696,76
2017-10-05,relay,is,,,787,1856,1278,76
2017-10-05,relay,it,,,26595,52268,38039,76
2017-10-05,relay,je,,,49,200,106,76
2017-10-05,relay,jm,,,330,870,525,76
2017-10-05,relay,jo,,,866,2023,1502,76
2017-10-05,relay,jp,,,24391,48021,34989,76
2017-10-05,relay,ke,,,1096,2502,1683,76
2017-10-05,relay,kg,,,511,1266,614,76
2017-10-05,relay,kh,,,255,701,489,76
2017-10-05,relay,ki,,,0,19,7,76
2017-10-05,relay,km,,,3,48,12,76
2017-10-05,relay,kn,,,36,165,98,76
2017-10-05,relay,kp,,,14,97,45,76
2017-10-05,relay,kr,,,4680,9710,7385,76
2017-10-05,relay,kw,,,1063,2434,1726,76
2017-10-05,relay,ky,,,27,137,64,76
2017-10-05,relay,kz,,,1593,3525,2565,76
2017-10-05,relay,la,,,100,333,185,76
2017-10-05,relay,lb,,,637,1538,1014,76
2017-10-05,relay,lc,,,27,137,77,76
2017-10-05,relay,li,,,65,245,143,76
2017-10-05,relay,lk,,,654,1573,837,76
2017-10-05,relay,lr,,,100,335,186,76
2017-10-05,relay,ls,,,197,568,346,76
2017-10-05,relay,lt,,,34898,68243,50287,76
2017-10-05,relay,lu,,,1109,2530,1576,76
2017-10-05,relay,lv,,,3944,8248,6592,76
2017-10-05,relay,ly,,,350,916,579,76
2017-10-05,relay,ma,,,1758,3860,2757,76
2017-10-05,relay,mc,,,82,289,162,76
2017-10-05,relay,md,,,9577,19322,12395,76
2017-10-05,relay,me,,,212,602,363,76
2017-10-05,relay,mf,,,0,29,13,76
2017-10-05,relay,mg,,,276,749,454,76
2017-10-05,relay,mh,,,0,19,7,76
2017-10-05,relay,mk,,,540,1330,884,76
2017-10-05,relay,ml,,,82,289,401,76
2017-10-05,relay,mm,,,162,487,212,76
2017-10-05,relay,mn,,,241,670,408,76
2017-10-05,relay,mo,,,288,776,246,76
2017-10-05,relay,mp,,,4,57,21,76
2017-10-05,relay,mq,,,212,602,356,76
2017-10-05,relay,mr,,,45,190,98,76
2017-10-05,relay,ms,,,0,16,2,76
2017-10-05,relay,mt,,,269,733,425,76
2017-10-05,relay,mu,,,359,935,635,76
2017-10-05,relay,mv,,,148,451,275,76
2017-10-05,relay,mw,,,46,194,98,76
2017-10-05,relay,mx,,,8762,17731,13348,76
2017-10-05,relay,my,,,3796,7954,5341,76
2017-10-05,relay,mz,,,115,371,201,76
2017-10-05,relay,na,,,133,417,248,76
2017-10-05,relay,nc,,,193,557,327,76
2017-10-05,relay,ne,,,39,175,79,76
2017-10-05,relay,nf,,,0,8,1,76
2017-10-05,relay,ng,,,1482,3299,2244,76
2017-10-05,relay,ni,,,343,898,464,76
2017-10-05,relay,nl,,,67906,131491,116151,76
2017-10-05,relay,no,,,4246,8849,6595,76
2017-10-05,relay,np,,,296,794,586,76
2017-10-05,relay,nr,,,0,13,1,76
2017-10-05,relay,nu,,,,,0,76
2017-10-05,relay,nz,,,2197,4751,3241,76
2017-10-05,relay,om,,,3983,8326,5505,76
2017-10-05,relay,pa,,,506,1256,845,76
2017-10-05,relay,pe,,,1715,3773,2526,76
2017-10-05,relay,pf,,,110,358,204,76
2017-10-05,relay,pg,,,87,302,162,76
2017-10-05,relay,ph,,,3259,6884,4746,76
2017-10-05,relay,pk,,,3229,6825,4638,76
2017-10-05,relay,pl,,,16287,32364,24379,76
2017-10-05,relay,pm,,,2,45,19,76
2017-10-05,relay,pr,,,43,185,146,76
2017-10-05,relay,ps,,,271,736,487,76
2017-10-05,relay,pt,,,4023,8406,6313,76
2017-10-05,relay,pw,,,0,32,6,76
2017-10-05,relay,py,,,538,1325,903,76
2017-10-05,relay,qa,,,1284,2891,1962,76
2017-10-05,relay,re,,,426,1083,699,76
2017-10-05,relay,ro,,,15599,31028,20273,76
2017-10-05,relay,rs,,,1901,4150,3025,76
2017-10-05,relay,ru,,,172430,330795,242744,76
2017-10-05,relay,rw,,,82,287,185,76
2017-10-05,relay,sa,,,4235,8828,6280,76
2017-10-05,relay,sb,,,1,41,23,76
2017-10-05,relay,sc,,,34557,67587,51461,76
2017-10-05,relay,sd,,,337,885,542,76
2017-10-05,relay,se,,,11198,22481,17175,76
2017-10-05,relay,sg,,,5171,10679,8460,76
2017-10-05,relay,si,,,1220,2758,1826,76
2017-10-05,relay,sk,,,2274,4908,3494,76
2017-10-05,relay,sl,,,21,121,63,76
2017-10-05,relay,sm,,,4,59,16,76
2017-10-05,relay,sn,,,323,856,555,76
2017-10-05,relay,so,,,41,178,115,76
2017-10-05,relay,sr,,,102,340,190,76
2017-10-05,relay,ss,,,25,129,70,76
2017-10-05,relay,st,,,0,22,7,76
2017-10-05,relay,sv,,,365,949,583,76
2017-10-05,relay,sx,,,0,28,15,76
2017-10-05,relay,sy,,,591,1439,901,76
2017-10-05,relay,sz,,,14,94,47,76
2017-10-05,relay,tc,,,1,39,20,76
2017-10-05,relay,td,,,14,97,48,76
2017-10-05,relay,tg,,,65,245,131,76
2017-10-05,relay,th,,,3849,8061,5642,76
2017-10-05,relay,tj,,,139,431,263,76
2017-10-05,relay,tl,,,3,54,10,76
2017-10-05,relay,tm,,,2,44,23,76
2017-10-05,relay,tn,,,1826,4001,1905,76
2017-10-05,relay,to,,,1,39,10,76
2017-10-05,relay,tr,,,2551,5466,4608,76
2017-10-05,relay,tt,,,365,946,592,76
2017-10-05,relay,tv,,,,,0,76
2017-10-05,relay,tw,,,19553,38682,22812,76
2017-10-05,relay,tz,,,216,612,371,76
2017-10-05,relay,ua,,,138984,267108,175408,76
2017-10-05,relay,ug,,,256,702,436,76
2017-10-05,relay,us,,,346674,661993,500252,76
2017-10-05,relay,uy,,,862,2013,1296,76
2017-10-05,relay,uz,,,558,1366,872,76
2017-10-05,relay,va,,,0,13,1,76
2017-10-05,relay,vc,,,11,85,37,76
2017-10-05,relay,ve,,,2800,5966,4126,76
2017-10-05,relay,vg,,,0,35,13,76
2017-10-05,relay,vi,,,0,16,7,76
2017-10-05,relay,vn,,,3516,7395,4958,76
2017-10-05,relay,vu,,,0,35,15,76
2017-10-05,relay,wf,,,0,13,4,76
2017-10-05,relay,ws,,,2,44,8,76
2017-10-05,relay,xk,,,17,106,44,76
2017-10-05,relay,ye,,,287,773,492,76
2017-10-05,relay,yt,,,14,94,39,76
2017-10-05,relay,za,,,3415,7197,4943,76
2017-10-05,relay,zm,,,116,374,226,76
2017-10-05,relay,zw,,,205,586,371,76
2017-10-05,relay,,,,,,2792252,76
2017-10-05,relay,??,,,,,42775,76
2017-10-05,relay,eh,,,,,0,76
2017-10-05,bridge,a1,,,,,2,69
2017-10-05,bridge,a2,,,,,0,69
2017-10-05,bridge,ad,,,,,1,69
2017-10-05,bridge,ae,,,,,367,69
2017-10-05,bridge,af,,,,,6,69
2017-10-05,bridge,ag,,,,,0,69
2017-10-05,bridge,al,,,,,11,69
2017-10-05,bridge,am,,,,,6,69
2017-10-05,bridge,ao,,,,,7,69
2017-10-05,bridge,ar,,,,,132,69
2017-10-05,bridge,at,,,,,176,69
2017-10-05,bridge,au,,,,,437,69
2017-10-05,bridge,aw,,,,,1,69
2017-10-05,bridge,ax,,,,,0,69
2017-10-05,bridge,az,,,,,17,69
2017-10-05,bridge,ba,,,,,8,69
2017-10-05,bridge,bb,,,,,1,69
2017-10-05,bridge,bd,,,,,185,69
2017-10-05,bridge,be,,,,,106,69
2017-10-05,bridge,bf,,,,,2,69
2017-10-05,bridge,bg,,,,,41,69
2017-10-05,bridge,bh,,,,,13,69
2017-10-05,bridge,bi,,,,,1,69
2017-10-05,bridge,bj,,,,,2,69
2017-10-05,bridge,bm,,,,,2,69
2017-10-05,bridge,bn,,,,,5,69
2017-10-05,bridge,bo,,,,,35,69
2017-10-05,bridge,br,,,,,4275,69
2017-10-05,bridge,bs,,,,,4,69
2017-10-05,bridge,bt,,,,,1,69
2017-10-05,bridge,bw,,,,,4,69
2017-10-05,bridge,by,,,,,1275,69
2017-10-05,bridge,bz,,,,,4,69
2017-10-05,bridge,ca,,,,,538,69
2017-10-05,bridge,cd,,,,,9,69
2017-10-05,bridge,cg,,,,,2,69
2017-10-05,bridge,ch,,,,,398,69
2017-10-05,bridge,ci,,,,,14,69
2017-10-05,bridge,ck,,,,,1,69
2017-10-05,bridge,cl,,,,,94,69
2017-10-05,bridge,cm,,,,,13,69
2017-10-05,bridge,cn,,,,,843,69
2017-10-05,bridge,co,,,,,142,69
2017-10-05,bridge,cr,,,,,16,69
2017-10-05,bridge,cu,,,,,9,69
2017-10-05,bridge,cv,,,,,0,69
2017-10-05,bridge,cw,,,,,2,69
2017-10-05,bridge,cy,,,,,12,69
2017-10-05,bridge,cz,,,,,127,69
2017-10-05,bridge,de,,,,,1457,69
2017-10-05,bridge,dj,,,,,0,69
2017-10-05,bridge,dk,,,,,66,69
2017-10-05,bridge,do,,,,,16,69
2017-10-05,bridge,dz,,,,,160,69
2017-10-05,bridge,ec,,,,,48,69
2017-10-05,bridge,ee,,,,,20,69
2017-10-05,bridge,eg,,,,,1037,69
2017-10-05,bridge,er,,,,,2,69
2017-10-05,bridge,es,,,,,372,69
2017-10-05,bridge,et,,,,,41,69
2017-10-05,bridge,eu,,,,,21,69
2017-10-05,bridge,fi,,,,,133,69
2017-10-05,bridge,fj,,,,,3,69
2017-10-05,bridge,fo,,,,,2,69
2017-10-05,bridge,fr,,,,,795,69
2017-10-05,bridge,ga,,,,,4,69
2017-10-05,bridge,gb,,,,,1511,69
2017-10-05,bridge,gd,,,,,2,69
2017-10-05,bridge,ge,,,,,18,69
2017-10-05,bridge,gf,,,,,3,69
2017-10-05,bridge,gg,,,,,1,69
2017-10-05,bridge,gh,,,,,51,69
2017-10-05,bridge,gi,,,,,2,69
2017-10-05,bridge,gl,,,,,2,69
2017-10-05,bridge,gm,,,,,5,69
2017-10-05,bridge,gn,,,,,5,69
2017-10-05,bridge,gp,,,,,3,69
2017-10-05,bridge,gq,,,,,4,69
2017-10-05,bridge,gr,,,,,72,69
2017-10-05,bridge,gt,,,,,14,69
2017-10-05,bridge,gu,,,,,2,69
2017-10-05,bridge,gy,,,,,2,69
2017-10-05,bridge,hk,,,,,100,69
2017-10-05,bridge,hn,,,,,11,69
2017-10-05,bridge,hr,,,,,31,69
2017-10-05,bridge,ht,,,,,3,69
2017-10-05,bridge,hu,,,,,72,69
2017-10-05,bridge,id,,,,,328,69
2017-10-05,bridge,ie,,,,,83,69
2017-10-05,bridge,il,,,,,72,69
2017-10-05,bridge,im,,,,,6,69
2017-10-05,bridge,in,,,,,1138,69
2017-10-05,bridge,iq,,,,,12,69
2017-10-05,bridge,ir,,,,,1134,69
2017-10-05,bridge,is,,,,,17,69
2017-10-05,bridge,it,,,,,570,69
2017-10-05,bridge,je,,,,,4,69
2017-10-05,bridge,jm,,,,,10,69
2017-10-05,bridge,jo,,,,,73,69
2017-10-05,bridge,jp,,,,,444,69
2017-10-05,bridge,ke,,,,,64,69
2017-10-05,bridge,kg,,,,,19,69
2017-10-05,bridge,kh,,,,,7,69
2017-10-05,bridge,kn,,,,,0,69
2017-10-05,bridge,kr,,,,,90,69
2017-10-05,bridge,kw,,,,,33,69
2017-10-05,bridge,ky,,,,,2,69
2017-10-05,bridge,kz,,,,,310,69
2017-10-05,bridge,la,,,,,1,69
2017-10-05,bridge,lb,,,,,23,69
2017-10-05,bridge,lc,,,,,1,69
2017-10-05,bridge,li,,,,,2,69
2017-10-05,bridge,lk,,,,,31,69
2017-10-05,bridge,lr,,,,,8,69
2017-10-05,bridge,ls,,,,,2,69
2017-10-05,bridge,lt,,,,,34,69
2017-10-05,bridge,lu,,,,,25,69
2017-10-05,bridge,lv,,,,,39,69
2017-10-05,bridge,ly,,,,,28,69
2017-10-05,bridge,ma,,,,,100,69
2017-10-05,bridge,mc,,,,,1,69
2017-10-05,bridge,md,,,,,43,69
2017-10-05,bridge,me,,,,,3,69
2017-10-05,bridge,mg,,,,,15,69
2017-10-05,bridge,mk,,,,,21,69
2017-10-05,bridge,ml,,,,,4,69
2017-10-05,bridge,mm,,,,,5,69
2017-10-05,bridge,mn,,,,,11,69
2017-10-05,bridge,mo,,,,,9,69
2017-10-05,bridge,mq,,,,,8,69
2017-10-05,bridge,mr,,,,,1,69
2017-10-05,bridge,mt,,,,,5,69
2017-10-05,bridge,mu,,,,,11,69
2017-10-05,bridge,mv,,,,,4,69
2017-10-05,bridge,mw,,,,,2,69
2017-10-05,bridge,mx,,,,,312,69
2017-10-05,bridge,my,,,,,112,69
2017-10-05,bridge,mz,,,,,5,69
2017-10-05,bridge,na,,,,,2,69
2017-10-05,bridge,nc,,,,,2,69
2017-10-05,bridge,ne,,,,,6,69
2017-10-05,bridge,ng,,,,,101,69
2017-10-05,bridge,ni,,,,,8,69
2017-10-05,bridge,nl,,,,,507,69
2017-10-05,bridge,no,,,,,79,69
2017-10-05,bridge,np,,,,,12,69
2017-10-05,bridge,nz,,,,,52,69
2017-10-05,bridge,om,,,,,49,69
2017-10-05,bridge,pa,,,,,17,69
2017-10-05,bridge,pe,,,,,52,69
2017-10-05,bridge,pf,,,,,3,69
2017-10-05,bridge,pg,,,,,5,69
2017-10-05,bridge,ph,,,,,127,69
2017-10-05,bridge,pk,,,,,149,69
2017-10-05,bridge,pl,,,,,266,69
2017-10-05,bridge,pr,,,,,6,69
2017-10-05,bridge,ps,,,,,14,69
2017-10-05,bridge,pt,,,,,81,69
2017-10-05,bridge,pw,,,,,1,69
2017-10-05,bridge,py,,,,,12,69
2017-10-05,bridge,qa,,,,,46,69
2017-10-05,bridge,re,,,,,11,69
2017-10-05,bridge,ro,,,,,189,69
2017-10-05,bridge,rs,,,,,34,69
2017-10-05,bridge,ru,,,,,7238,69
2017-10-05,bridge,rw,,,,,10,69
2017-10-05,bridge,sa,,,,,420,69
2017-10-05,bridge,sb,,,,,1,69
2017-10-05,bridge,sc,,,,,7,69
2017-10-05,bridge,sd,,,,,25,69
2017-10-05,bridge,se,,,,,218,69
2017-10-05,bridge,sg,,,,,93,69
2017-10-05,bridge,si,,,,,26,69
2017-10-05,bridge,sk,,,,,38,69
2017-10-05,bridge,sl,,,,,3,69
2017-10-05,bridge,sm,,,,,0,69
2017-10-05,bridge,sn,,,,,8,69
2017-10-05,bridge,so,,,,,6,69
2017-10-05,bridge,sr,,,,,3,69
2017-10-05,bridge,ss,,,,,3,69
2017-10-05,bridge,st,,,,,1,69
2017-10-05,bridge,sv,,,,,25,69
2017-10-05,bridge,sy,,,,,15,69
2017-10-05,bridge,sz,,,,,2,69
2017-10-05,bridge,td,,,,,2,69
2017-10-05,bridge,tg,,,,,3,69
2017-10-05,bridge,th,,,,,55,69
2017-10-05,bridge,tj,,,,,10,69
2017-10-05,bridge,tm,,,,,82,69
2017-10-05,bridge,tn,,,,,49,69
2017-10-05,bridge,tr,,,,,2937,69
2017-10-05,bridge,tt,,,,,5,69
2017-10-05,bridge,tw,,,,,58,69
2017-10-05,bridge,tz,,,,,6,69
2017-10-05,bridge,ua,,,,,3171,69
2017-10-05,bridge,ug,,,,,13,69
2017-10-05,bridge,us,,,,,5335,69
2017-10-05,bridge,uy,,,,,22,69
2017-10-05,bridge,uz,,,,,84,69
2017-10-05,bridge,va,,,,,0,69
2017-10-05,bridge,vc,,,,,1,69
2017-10-05,bridge,ve,,,,,66,69
2017-10-05,bridge,vn,,,,,66,69
2017-10-05,bridge,xk,,,,,2,69
2017-10-05,bridge,ye,,,,,66,69
2017-10-05,bridge,za,,,,,124,69
2017-10-05,bridge,zm,,,,,5,69
2017-10-05,bridge,zw,,,,,13,69
2017-10-05,bridge,,,,,,43676,69
2017-10-05,bridge,,,v4,,,42748,69
2017-10-05,bridge,,,v6,,,928,69
2017-10-05,bridge,,<OR>,,,,2469,69
2017-10-05,bridge,,fte,,,,8,69
2017-10-05,bridge,,meek,,,,10485,69
2017-10-05,bridge,,obfs2,,,,5,69
2017-10-05,bridge,,obfs3,,,,2503,69
2017-10-05,bridge,,obfs4,,,,28148,69
2017-10-05,bridge,,scramblesuit,,,,56,69
2017-10-05,bridge,,snowflake,,,,3,69
2017-10-05,bridge,??,,,,,808,69
2017-10-06,relay,a1,,,0,15,3,83
2017-10-06,relay,ad,,,55,218,128,83
2017-10-06,relay,ae,,,257231,516886,369435,83
2017-10-06,relay,af,,,144,453,272,83
2017-10-06,relay,ag,,,21,119,56,83
2017-10-06,relay,ai,,,0,17,5,83
2017-10-06,relay,al,,,455,1183,750,83
2017-10-06,relay,am,,,470,1218,822,83
2017-10-06,relay,an,,,,,0,83
2017-10-06,relay,ao,,,124,402,266,83
2017-10-06,relay,ap,,,0,12,1,83
2017-10-06,relay,aq,,,0,23,7,83
2017-10-06,relay,ar,,,7766,16519,11827,83
2017-10-06,relay,as,,,2,42,18,83
2017-10-06,relay,at,,,7095,15136,11589,83
2017-10-06,relay,au,,,15624,32568,23635,83
2017-10-06,relay,aw,,,32,153,75,83
2017-10-06,relay,ax,,,8,75,36,83
2017-10-06,relay,az,,,532,1357,946,83
2017-10-06,relay,ba,,,717,1771,972,83
2017-10-06,relay,bb,,,114,377,253,83
2017-10-06,relay,bd,,,1564,3609,2875,83
2017-10-06,relay,be,,,7724,16430,10941,83
2017-10-06,relay,bf,,,36,165,88,83
2017-10-06,relay,bg,,,5364,11567,8299,83
2017-10-06,relay,bh,,,450,1172,808,83
2017-10-06,relay,bi,,,10,80,37,83
2017-10-06,relay,bj,,,145,455,280,83
2017-10-06,relay,bl,,,0,26,6,83
2017-10-06,relay,bm,,,32,154,84,83
2017-10-06,relay,bn,,,149,466,302,83
2017-10-06,relay,bo,,,623,1564,999,83
2017-10-06,relay,bq,,,0,30,8,83
2017-10-06,relay,br,,,23437,48423,35170,83
2017-10-06,relay,bs,,,129,416,274,83
2017-10-06,relay,bt,,,14,94,40,83
2017-10-06,relay,bw,,,88,310,160,83
2017-10-06,relay,by,,,2755,6133,3514,83
2017-10-06,relay,bz,,,79,287,149,83
2017-10-06,relay,ca,,,29787,61267,45930,83
2017-10-06,relay,cd,,,138,439,233,83
2017-10-06,relay,cf,,,0,30,12,83
2017-10-06,relay,cg,,,24,130,61,83
2017-10-06,relay,ch,,,9475,20022,14287,83
2017-10-06,relay,ci,,,286,796,490,83
2017-10-06,relay,ck,,,0,17,3,83
2017-10-06,relay,cl,,,2916,6471,4383,83
2017-10-06,relay,cm,,,312,855,411,83
2017-10-06,relay,cn,,,617,1549,1087,83
2017-10-06,relay,co,,,3652,8009,5961,83
2017-10-06,relay,cr,,,602,1516,969,83
2017-10-06,relay,cs,,,0,23,6,83
2017-10-06,relay,cu,,,226,651,395,83
2017-10-06,relay,cv,,,22,124,65,83
2017-10-06,relay,cw,,,53,216,106,83
2017-10-06,relay,cx,,,0,12,3,83
2017-10-06,relay,cy,,,644,1610,1068,83
2017-10-06,relay,cz,,,6048,12978,9399,83
2017-10-06,relay,de,,,160348,323247,297063,83
2017-10-06,relay,dj,,,37,171,86,83
2017-10-06,relay,dk,,,3354,7388,5250,83
2017-10-06,relay,dm,,,4,53,18,83
2017-10-06,relay,do,,,699,1731,1183,83
2017-10-06,relay,dz,,,1580,3643,2601,83
2017-10-06,relay,ec,,,1223,2878,2111,83
2017-10-06,relay,ee,,,1043,2488,1660,83
2017-10-06,relay,eg,,,895,2163,838,83
2017-10-06,relay,er,,,0,23,4,83
2017-10-06,relay,es,,,22905,47346,32712,83
2017-10-06,relay,et,,,386,1026,639,83
2017-10-06,relay,eu,,,9,76,60,83
2017-10-06,relay,fi,,,6682,14286,10378,83
2017-10-06,relay,fj,,,28,140,72,83
2017-10-06,relay,fk,,,,,0,83
2017-10-06,relay,fm,,,2,41,18,83
2017-10-06,relay,fo,,,21,119,46,83
2017-10-06,relay,fr,,,62540,127239,98939,83
2017-10-06,relay,ga,,,59,232,126,83
2017-10-06,relay,gb,,,46528,95029,87481,83
2017-10-06,relay,gd,,,20,116,59,83
2017-10-06,relay,ge,,,515,1319,860,83
2017-10-06,relay,gf,,,78,284,163,83
2017-10-06,relay,gg,,,29,145,80,83
2017-10-06,relay,gh,,,630,1579,1034,83
2017-10-06,relay,gi,,,10,80,36,83
2017-10-06,relay,gl,,,7,68,34,83
2017-10-06,relay,gm,,,12,87,52,83
2017-10-06,relay,gn,,,24,127,65,83
2017-10-06,relay,gp,,,159,489,298,83
2017-10-06,relay,gq,,,20,116,73,83
2017-10-06,relay,gr,,,3433,7553,5428,83
2017-10-06,relay,gt,,,433,1134,732,83
2017-10-06,relay,gu,,,51,208,107,83
2017-10-06,relay,gw,,,0,30,6,83
2017-10-06,relay,gy,,,52,212,109,83
2017-10-06,relay,hk,,,8643,18316,10721,83
2017-10-06,relay,hn,,,257,726,408,83
2017-10-06,relay,hr,,,1407,3272,2355,83
2017-10-06,relay,ht,,,104,353,253,83
2017-10-06,relay,hu,,,3016,6680,4822,83
2017-10-06,relay,id,,,19842,41136,34895,83
2017-10-06,relay,ie,,,6276,13451,10007,83
2017-10-06,relay,il,,,6050,12983,8261,83
2017-10-06,relay,im,,,74,272,173,83
2017-10-06,relay,in,,,18593,38603,30569,83
2017-10-06,relay,iq,,,854,2073,1366,83
2017-10-06,relay,ir,,,3518,7730,6039,83
2017-10-06,relay,is,,,681,1691,1177,83
2017-10-06,relay,it,,,22793,47119,34615,83
2017-10-06,relay,je,,,42,184,100,83
2017-10-06,relay,jm,,,279,778,470,83
2017-10-06,relay,jo,,,777,1903,1414,83
2017-10-06,relay,jp,,,21637,44777,32989,83
2017-10-06,relay,ke,,,916,2210,1495,83
2017-10-06,relay,kg,,,370,989,531,83
2017-10-06,relay,kh,,,219,637,461,83
2017-10-06,relay,ki,,,0,15,4,83
2017-10-06,relay,km,,,2,41,12,83
2017-10-06,relay,kn,,,37,168,86,83
2017-10-06,relay,kp,,,11,84,39,83
2017-10-06,relay,kr,,,4320,9401,6901,83
2017-10-06,relay,kw,,,968,2322,1707,83
2017-10-06,relay,ky,,,22,120,56,83
2017-10-06,relay,kz,,,1335,3119,2409,83
2017-10-06,relay,la,,,77,280,163,83
2017-10-06,relay,lb,,,544,1386,915,83
2017-10-06,relay,lc,,,25,131,69,83
2017-10-06,relay,li,,,50,206,135,83
2017-10-06,relay,lk,,,485,1252,803,83
2017-10-06,relay,lr,,,86,306,152,83
2017-10-06,relay,ls,,,132,422,322,83
2017-10-06,relay,lt,,,29256,60196,23529,83
2017-10-06,relay,lu,,,969,2325,1424,83
2017-10-06,relay,lv,,,3083,6820,5874,83
2017-10-06,relay,ly,,,300,828,538,83
2017-10-06,relay,ma,,,1537,3551,2503,83
2017-10-06,relay,mc,,,66,251,139,83
2017-10-06,relay,md,,,8341,17697,10925,83
2017-10-06,relay,me,,,177,533,328,83
2017-10-06,relay,mf,,,0,23,14,83
2017-10-06,relay,mg,,,223,646,406,83
2017-10-06,relay,mh,,,0,17,4,83
2017-10-06,relay,mk,,,459,1193,927,83
2017-10-06,relay,ml,,,105,354,313,83
2017-10-06,relay,mm,,,135,429,214,83
2017-10-06,relay,mn,,,186,555,344,83
2017-10-06,relay,mo,,,197,583,196,83
2017-10-06,relay,mp,,,2,46,18,83
2017-10-06,relay,mq,,,173,525,308,83
2017-10-06,relay,mr,,,33,157,82,83
2017-10-06,relay,ms,,,0,17,2,83
2017-10-06,relay,mt,,,219,637,387,83
2017-10-06,relay,mu,,,326,889,611,83
2017-10-06,relay,mv,,,126,409,269,83
2017-10-06,relay,mw,,,42,182,85,83
2017-10-06,relay,mx,,,7467,15903,11931,83
2017-10-06,relay,my,,,3009,6667,4658,83
2017-10-06,relay,mz,,,97,332,188,83
2017-10-06,relay,na,,,104,353,231,83
2017-10-06,relay,nc,,,164,502,284,83
2017-10-06,relay,ne,,,28,142,74,83
2017-10-06,relay,nf,,,,,1,83
2017-10-06,relay,ng,,,1206,2840,1985,83
2017-10-06,relay,ni,,,255,721,462,83
2017-10-06,relay,nl,,,62751,127662,73440,83
2017-10-06,relay,no,,,3882,8490,6152,83
2017-10-06,relay,np,,,248,706,574,83
2017-10-06,relay,nr,,,0,12,1,83
2017-10-06,relay,nz,,,1894,4314,3044,83
2017-10-06,relay,om,,,3477,7645,5332,83
2017-10-06,relay,pa,,,440,1151,777,83
2017-10-06,relay,pe,,,1471,3410,2380,83
2017-10-06,relay,pf,,,90,316,188,83
2017-10-06,relay,pg,,,64,244,144,83
2017-10-06,relay,ph,,,2777,6178,4647,83
2017-10-06,relay,pk,,,2751,6124,4346,83
2017-10-06,relay,pl,,,13980,29222,21986,83
2017-10-06,relay,pm,,,2,45,19,83
2017-10-06,relay,pr,,,39,176,141,83
2017-10-06,relay,ps,,,236,677,447,83
2017-10-06,relay,pt,,,3646,7998,5348,83
2017-10-06,relay,pw,,,0,26,7,83
2017-10-06,relay,py,,,485,1252,801,83
2017-10-06,relay,qa,,,1168,2757,1917,83
2017-10-06,relay,re,,,370,990,633,83
2017-10-06,relay,ro,,,13614,28476,12659,83
2017-10-06,relay,rs,,,1602,3690,2935,83
2017-10-06,relay,ru,,,147683,297907,220293,83
2017-10-06,relay,rw,,,66,251,174,83
2017-10-06,relay,sa,,,3736,8187,5842,83
2017-10-06,relay,sb,,,1,36,16,83
2017-10-06,relay,sc,,,32415,66575,24557,83
2017-10-06,relay,sd,,,277,773,464,83
2017-10-06,relay,se,,,9902,20897,15473,83
2017-10-06,relay,sg,,,5040,10896,8031,83
2017-10-06,relay,si,,,1011,2417,1674,83
2017-10-06,relay,sk,,,1949,4431,3209,83
2017-10-06,relay,sl,,,15,97,55,83
2017-10-06,relay,sm,,,2,42,16,83
2017-10-06,relay,sn,,,288,800,493,83
2017-10-06,relay,so,,,37,169,106,83
2017-10-06,relay,sr,,,82,295,175,83
2017-10-06,relay,ss,,,20,116,60,83
2017-10-06,relay,st,,,0,26,8,83
2017-10-06,relay,sv,,,299,825,562,83
2017-10-06,relay,sx,,,0,32,17,83
2017-10-06,relay,sy,,,503,1293,815,83
2017-10-06,relay,sz,,,9,76,36,83
2017-10-06,relay,tc,,,0,32,16,83
2017-10-06,relay,td,,,13,91,41,83
2017-10-06,relay,tg,,,50,206,125,83
2017-10-06,relay,th,,,3175,7013,5106,83
2017-10-06,relay,tj,,,107,359,216,83
